1	1.02804429840601	0	1.18518680783768
2	9.59004016064357	0	9.7197663380806
3	10.1888572471716	0	10.3369307533174
4	13.6844055007924	0	13.8744213216516
5	21.9753827430957	0	22.0917561153727
6	24.049356212732	0	24.1923329682389
7	25.2421272970694	0	25.3742095655372
8	30.7353730071831	0	30.8693148351008
9	38.2084507727916	0	38.3368236582729
10	46.2657466228592	0	46.4079055616447
11	47.7506291834046	0	47.921129365953
12	51.6356529146937	0	51.760399172452
13	52.7975952294072	0	52.9080929779772
14	58.5910575635929	0	58.7322088353466
15	59.9168893756899	0	60.0356480467378
16	63.9349933065653	0	64.0613313861564
17	79.6357648776996	0	79.7498454423826
18	81.3267518559157	0	81.4484994523621
19	89.0464889862559	0	89.161586953884
20	100.711325301214	0	100.825405865897
21	101.047233783628	0	101.208455640754
22	118.438992332979	0	118.573732505791
23	118.865785566519	0	118.99960569552
24	123.87380795912	0	124.018211025933
25	126.082468054045	0	126.217213094815
