1	0.589864914202487	NaN	NaN
2	0.894964098819768	0	1.03868078374129
3	1.98874041621064	0	2.09921869295399
4	4.14383838383891	0	4.28606547401782
5	4.64367530729034	0	4.75870025556831
6	5.32200559815081	0	5.43472800292142
7	5.81533893148418	0	5.92777899476763
8	6.54237312887989	0	6.68754533284729
9	8.1846562005607	0	8.30395521479948
10	8.7218108798841	0	8.82669100645098
11	9.12589022757794	0	9.25160034075794
12	13.7460630400403	0	13.9090422295255
13	14.9453231106258	0	15.0674455397362
14	16.0731848606563	0	16.2112498478779
15	16.7612559328238	0	16.9267226481701
16	17.4525788000504	0	17.5584909334324
17	18.0952172325684	0	18.1878301083138
18	18.8676840696136	0	18.9626871120865
19	25.1431130582961	0	25.2964050139977
20	26.1265474017306	0	26.2873700864087
21	26.7432152853864	NaN	NaN
22	29.4046391627142	0	29.5245612754074
23	29.8217110867741	0	29.9591919191947
24	33.3984033102136	0	33.5263867591609
25	34.7713082633596	0	34.933985639531
26	35.9624583181242	0	36.0962833150818
27	36.7186953876144	0	36.8200413776351
28	37.5122502129765	0	37.6216721431214
29	37.8173299257671	0	37.9443641231628
30	39.4969502251466	0	39.6237166849251
31	41.725091882686	0	41.8707508823209
32	42.1032006815177	0	42.2513715467971
33	44.8555044420145	0	44.9828550565941
34	46.1148156261451	0	46.2376244371467
35	46.4263843251837	0	46.5559401241371
36	47.6597298284088	0	47.7737227698717
37	50.4234002677421	0	50.5490422295287
38	50.7430838505583	0	50.9096750638965
39	51.7184033102152	0	51.8300645004306
40	52.8495119873481	0	52.9699647073189
41	53.9238067421248	0	54.0344261896118
42	55.0516684921554	0	55.1582767433419
43	56.0107581842572	0	56.1195424120776
44	56.2963758062604	0	56.4840988195256
45	58.3427576974617	0	58.471880248271
46	58.8864013630331	0	59.0121406839532
47	59.9168893756899	0	60.0327954241261
48	63.5065547036688	0	63.6496288183092
49	64.4234489473101	0	64.5340051113603
50	68.517828891329	0	68.7066715346295
51	68.8618571254777	0	69.0283947912925
52	70.2104222952478	0	70.3547085311003
53	71.4015674820558	0	71.4989947669529
54	72.2989996349097	0	72.4086746988016
55	74.3502397468729	0	74.4684872824698
56	74.7429475477735	0	74.8476426919867
57	75.5819544846118	0	75.6848387489419
58	76.3641621029641	0	76.4737836193326
59	80.5023487891029	0	80.6527832542362
60	81.4387051235316	0	81.531317999277
61	82.0732286722721	0	82.1995862236899
62	83.2335450894561	0	83.3463356456201
63	85.5087452841745	0	85.632440063291
64	87.902402336627	0	88.0120141170822
65	89.4164877692668	0	89.5364439576567
66	91.7079128635836	0	91.8031008884102
67	92.2986150663341	0	92.4168577339743
68	93.0191456736117	0	93.1615431422743
69	94.0610003651051	0	94.1705147864267
70	95.282974321537	0	95.3839162711536
71	95.850962638441	0	95.992318364375
72	96.2306973348022	0	96.3558963125313
73	97.566289400033	0	97.669563100897
74	100.441913106982	0	100.549499817461
75	101.639566751865	0	101.781881465264
76	102.212413289531	0	102.351339905084
77	107.351889984189	0	107.469714007555
78	108.73939880736	0	108.888514056234
79	114.029787026906	0	114.157278812229
80	114.665921869305	0	114.80169891689
81	115.436762808821	0	115.578999634913
82	116.665240355371	0	116.788983814054
83	120.740143604733	0	120.844176706838
84	121.283787270304	0	121.416745770973
85	122.804356821235	0	122.927034197406
86	123.709903857867	0	123.808002920785
